timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2018-07-03,32.8300,33.4900,32.4000,33.3800,33.3800,384542,0.0000,1.0000
2018-07-02,33.1800,33.2750,32.0300,32.8200,32.8200,507918,0.0000,1.0000
2018-06-29,33.8700,34.1200,33.1400,33.1900,33.1900,459068,0.0000,1.0000
2018-06-28,34.2100,34.2650,33.6100,34.0400,34.0400,377998,0.0000,1.0000
2018-06-27,35.0000,35.0000,34.2700,34.3300,34.3300,678143,0.0000,1.0000
2018-06-26,34.9900,35.4700,34.7400,35.0300,35.0300,405719,0.0000,1.0000
2018-06-25,35.6700,35.6700,34.7000,34.8200,34.8200,458834,0.0000,1.0000
2018-06-22,36.5100,36.7000,35.7000,35.7500,35.7500,1893289,0.0000,1.0000
2018-06-21,36.8500,37.4800,36.4000,36.5500,36.5500,549878,0.0000,1.0000
2018-06-20,37.3200,38.2445,36.9900,37.0100,37.0100,409376,0.0000,1.0000
2018-06-19,39.2600,39.6200,37.0000,37.2000,37.2000,602338,0.0000,1.0000
2018-06-18,38.3600,42.4600,38.3400,39.7800,39.7800,1646109,0.0000,1.0000
2018-06-15,38.1500,38.8600,37.2600,38.4500,38.4500,1402687,0.0000,1.0000
2018-06-14,37.4600,41.0200,35.4000,38.1900,38.1900,1771669,0.0000,1.0000
2018-06-13,37.5300,37.8300,37.2259,37.6600,37.6600,641239,0.0000,1.0000
2018-06-12,36.4800,37.8200,36.3900,37.6200,37.6200,508287,0.0000,1.0000
2018-06-11,37.8300,38.2300,36.2700,36.4900,36.4900,408473,0.0000,1.0000
2018-06-08,36.4700,37.6500,35.9500,37.4000,37.4000,666155,0.0000,1.0000
2018-06-07,38.2700,38.8500,36.6800,37.1100,37.1100,782482,0.0000,1.0000
2018-06-06,36.5600,38.6400,36.5600,38.1600,38.1600,307177,0.0000,1.0000
2018-06-05,35.9700,36.6800,35.9500,36.3500,36.3500,319368,0.0000,1.0000
2018-06-04,34.4400,36.2600,34.3900,35.9600,35.9600,521246,0.0000,1.0000
2018-06-01,35.0100,35.0100,34.0100,34.5300,34.5300,414431,0.0000,1.0000
2018-05-31,34.6300,34.9979,34.2800,34.5200,34.5200,361000,0.0000,1.0000
2018-05-30,34.2300,34.7500,33.7900,34.6700,34.6700,546050,0.0000,1.0000
2018-05-29,33.4000,34.3400,33.0000,34.2400,34.2400,218090,0.0000,1.0000
2018-05-25,33.5700,33.8700,33.2200,33.6000,33.6000,256911,0.0000,1.0000
2018-05-24,34.1100,34.3100,33.5270,33.7100,33.7100,397134,0.0000,1.0000
2018-05-23,34.1400,34.5000,33.7601,33.9700,33.9700,405300,0.0000,1.0000
2018-05-22,35.0800,35.9200,33.2000,34.3200,34.3200,335543,0.0000,1.0000
2018-05-21,36.4300,36.6200,34.7975,35.1600,35.1600,909271,0.0000,1.0000
2018-05-18,38.4400,38.8700,36.5200,36.8200,36.8200,615850,0.0000,1.0000
2018-05-17,37.2000,38.4100,36.6600,38.3300,38.3300,826669,0.0000,1.0000
2018-05-16,37.4100,37.4100,35.7400,37.2000,37.2000,219216,0.0000,1.0000
2018-05-15,36.6100,37.3054,36.4600,36.9500,36.9500,565839,0.0000,1.0000
2018-05-14,34.5000,37.1299,33.3600,36.4800,36.4800,868316,0.0000,1.0000
2018-05-11,33.3200,34.6300,33.1650,34.3800,34.3800,241875,0.0000,1.0000
2018-05-10,33.5900,33.8700,32.8300,33.1300,33.1300,731641,0.0000,1.0000
2018-05-09,33.1300,34.2500,33.0450,33.4700,33.4700,466652,0.0000,1.0000
2018-05-08,34.4800,34.7700,32.4600,32.9500,32.9500,413943,0.0000,1.0000
2018-05-07,34.0900,34.7000,33.9000,33.9900,33.9900,325618,0.0000,1.0000
2018-05-04,33.8800,34.8900,33.8000,34.0900,34.0900,679622,0.0000,1.0000
2018-05-03,32.6300,34.4300,32.5300,33.7900,33.7900,1807868,0.0000,1.0000
2018-05-02,31.4800,33.6500,31.4800,32.7500,32.7500,845513,0.0000,1.0000
2018-05-01,31.4200,32.4000,31.2600,31.4800,31.4800,858596,0.0000,1.0000
2018-04-30,30.7600,32.0000,30.2100,31.5800,31.5800,638939,0.0000,1.0000
2018-04-27,30.9500,31.5000,29.6800,30.5200,30.5200,1744866,0.0000,1.0000
2018-04-26,28.9000,31.7500,28.6500,31.2100,31.2100,13590152,0.0000,1.0000
